folder,input_size,eps,delta,test,max_depth,avg_depth,min_depth,max_variables,avg_variables,min_variables,number_of_paths,number_of_outputs,max_conditions,avg_conditions,min_conditions,time_all,output_all,time_single,output_single
svt_mix1,5,0.5,0.01,example_5.dip,3,2.6666666666666665,2,6,4.333333333333333,2,6,6,5,3.3333333333333335,1,261.04804372787476,"{ ""DP"": 1}",16.064347346623737,"{ ""DP"": 1}"
svt_mix1,17,0.5,0.01,example_17.dip,3,2.888888888888889,2,18,10.444444444444445,2,18,18,17,9.444444444444445,1,TIMEOUT,N/A,343.64074007670087,"{ ""DP"": 1}"
svt_mix1,15,0.5,0.01,example_15.dip,3,2.875,2,16,9.4375,2,16,16,15,8.4375,1,TIMEOUT,N/A,248.16457796096802,"{ ""DP"": 1}"
svt_mix1,7,0.5,0.01,example_7.dip,3,2.75,2,8,5.375,2,8,8,7,4.375,1,TIMEOUT,N/A,32.997779846191406,"{ ""DP"": 1}"
svt_mix1,6,0.5,0.01,example_6.dip,3,2.7142857142857144,2,7,4.857142857142857,2,7,7,6,3.857142857142857,1,TIMEOUT,N/A,22.87913926442464,"{ ""DP"": 1}"
svt_mix1,14,0.5,0.01,example_14.dip,3,2.8666666666666667,2,15,8.933333333333334,2,15,15,14,7.933333333333334,1,TIMEOUT,N/A,209.99011524518332,"{ ""DP"": 1}"
svt_mix1,10,0.5,0.01,example_10.dip,3,2.8181818181818183,2,11,6.909090909090909,2,11,11,10,5.909090909090909,1,TIMEOUT,N/A,81.43824927012126,"{ ""DP"": 1}"
svt_mix1,2,0.5,0.01,example_2.dip,3,2.3333333333333335,2,3,2.6666666666666665,2,3,3,2,1.6666666666666667,1,4.083765983581543,"{ ""DP"": 1}",2.3453290462493896,"{ ""DP"": 1}"
svt_mix1,3,0.5,0.01,example_3.dip,3,2.5,2,4,3.25,2,4,4,3,2.25,1,27.248372316360474,"{ ""DP"": 1}",7.01840337117513,"{ ""DP"": 1}"
svt_mix1,11,0.5,0.01,example_11.dip,3,2.8333333333333335,2,12,7.416666666666667,2,12,12,11,6.416666666666667,1,TIMEOUT,N/A,106.07320197423299,"{ ""DP"": 1}"
svt_mix1,13,0.5,0.01,example_13.dip,3,2.857142857142857,2,14,8.428571428571429,2,14,14,13,7.428571428571429,1,TIMEOUT,N/A,169.50906459490457,"{ ""DP"": 1}"
svt_mix1,1,0.5,0.01,example_1.dip,2,2,2,2,2,2,2,2,1,1,1,0.9811809062957764,"{ ""DP"": 1}",0.9946776231129965,"{ ""DP"": 1}"
svt_mix1,12,0.5,0.01,example_12.dip,3,2.8461538461538463,2,13,7.923076923076923,2,13,13,12,6.923076923076923,1,TIMEOUT,N/A,134.33878898620605,"{ ""DP"": 1}"
svt_mix2,8,0.5,0.01,example_8.dip,3,2.7777777777777777,2,9,5.888888888888889,2,9,9,8,4.888888888888889,1,TIMEOUT,N/A,249.1290616194407,"{ ""DP"": 1}"
svt_mix2,9,0.5,0.01,example_9.dip,3,2.8,2,10,6.4,2,10,10,9,5.4,1,TIMEOUT,N/A,346.52960205078125,"{ ""DP"": 1}"
svt_mix2,4,0.5,0.01,example_4.dip,3,2.6,2,5,3.8,2,5,5,4,2.8,1,303.8392023245494,"{ ""DP"": 1}",37.23603534698486,"{ ""DP"": 1}"
svt_mix2,5,0.5,0.01,example_5.dip,3,2.6666666666666665,2,6,4.333333333333333,2,6,6,5,3.3333333333333335,1,TIMEOUT,N/A,67.7080888748169,"{ ""DP"": 1}"
svt_mix2,7,0.5,0.01,example_7.dip,3,2.75,2,8,5.375,2,8,8,7,4.375,1,TIMEOUT,N/A,175.62556846936545,"{ ""DP"": 1}"
svt_mix2,6,0.5,0.01,example_6.dip,3,2.7142857142857144,2,7,4.857142857142857,2,7,7,6,3.857142857142857,1,TIMEOUT,N/A,111.29962476094563,"{ ""DP"": 1}"
svt_mix2,10,0.5,0.01,example_10.dip,3,2.8181818181818183,2,11,6.909090909090909,2,11,11,10,5.909090909090909,1,TIMEOUT,N/A,506.50416954358417,"{ ""DP"": 1}"
svt_mix2,2,0.5,0.01,example_2.dip,3,2.3333333333333335,2,3,2.6666666666666665,2,3,3,2,1.6666666666666667,1,13.367940664291382,"{ ""DP"": 1}",7.110533078511556,"{ ""DP"": 1}"
svt_mix2,3,0.5,0.01,example_3.dip,3,2.5,2,4,3.25,2,4,4,3,2.25,1,73.62743767102559,"{ ""DP"": 1}",19.060718059539795,"{ ""DP"": 1}"
svt_mix2,11,0.5,0.01,example_11.dip,3,2.8333333333333335,2,12,7.416666666666667,2,12,12,11,6.416666666666667,1,TIMEOUT,N/A,TIMEOUT,N/A
svt_mix2,1,0.5,0.01,example_1.dip,2,2,2,2,2,2,2,2,1,1,1,1.0697266260782878,"{ ""DP"": 1}",1.0257943471272786,"{ ""DP"": 1}"
svt,23,0.5,0.01,example_23.dip,3,2.9166666666666665,2,24,13.458333333333334,2,24,24,23,12.458333333333334,1,TIMEOUT,N/A,391.70339528719586,"{ ""DP"": 1}"
svt,25,0.5,0.01,example_25.dip,3,2.923076923076923,2,26,14.461538461538462,2,26,26,25,13.461538461538462,1,TIMEOUT,N/A,501.60954276720685,"{ ""DP"": 1}"
svt,24,0.5,0.01,example_24.dip,3,2.92,2,25,13.96,2,25,25,24,12.96,1,TIMEOUT,N/A,446.21360699335736,"{ ""DP"": 1}"
svt_mix1,19,0.5,0.01,example_19.dip,3,2.9,2,20,11.45,2,20,20,19,10.45,1,TIMEOUT,N/A,538.173510392507,"{ ""DP"": 1}"
